product_name,mrp,price,pdp_url,brand_name,product_category,retailer,description,rating,review_count,style_attributes,total_sizes,available_size,color
invisibles thong,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/invisibles-thong-51213428-010,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,the invisibles thong features a tagless style and logo at waistband.,NULL,NULL,"[""laser cut invisibles thong panty"",""ultra silky, lightweight feel"",""logo at waist"",""full cotton gusset"",""tagless"",""machine wash"",""72% nylon 28% elastane, gusset 100% cotton"",""imported""]","s,m,l","s,m,l",WHITE
invisibles thong,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/invisibles-thong-51213428-010,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,the invisibles thong features a tagless style and logo at waistband.,NULL,NULL,"[""laser cut invisibles thong panty"",""ultra silky, lightweight feel"",""logo at waist"",""full cotton gusset"",""tagless"",""machine wash"",""72% nylon 28% elastane, gusset 100% cotton"",""imported""]","s,m,l","s,m,l",DOESKIN
invisibles thong,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/invisibles-thong-51213428-010,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,the invisibles thong features a tagless style and logo at waistband.,NULL,NULL,"[""laser cut invisibles thong panty"",""ultra silky, lightweight feel"",""logo at waist"",""full cotton gusset"",""tagless"",""machine wash"",""72% nylon 28% elastane, gusset 100% cotton"",""imported""]","s,m,l","s,m,l",CHOCOLATE BROWN
invisibles thong,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/invisibles-thong-51213428-010,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,the invisibles thong features a tagless style and logo at waistband.,NULL,NULL,"[""laser cut invisibles thong panty"",""ultra silky, lightweight feel"",""logo at waist"",""full cotton gusset"",""tagless"",""machine wash"",""72% nylon 28% elastane, gusset 100% cotton"",""imported""]","s,m,l","s,m,l",SPEAKEASY
bare lace thong,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/bare-lace-thong-51563596,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,a bare lace thong designed with nylon fabric and floral lace galloon in a lightweight style.,NULL,NULL,"[""bare lace thong panty"",""nylon fabric + floral lace galloon"",""full gusset"",""minimal rear coverage"",""machine wash"",""100% nylon"",""imported""]","s,m,l","s,m,l",TRANSPINK
woven viscose abstract pajama pants,$42.00 ,$42.00 ,http://www.calvinklein.us/en/womens-clothing/women-sleepwear/woven-viscose-abstract-pajama-pants-54015418,Calvin Klein,Sleepwear,Calvin Klein US,these woven viscose pajama pants feature an abstract print and drawstring closure.,NULL,NULL,"[""abstract print pajama pants"",""drawstring closure"",""lightweight"",""tonal topstitching"",""seaming details"",""32"" inseam"",""model is 5'9"""",""measurements were taken using a size small"",""please note that measurements may vary by size"",""machine wash"",""100% rayon"",""imported""]","s,m,l","s,m,l",DYNAMICAL LEOPARD
woven viscose abstract pajama pants,$42.00 ,$42.00 ,http://www.calvinklein.us/en/womens-clothing/women-sleepwear/woven-viscose-abstract-pajama-pants-54015418,Calvin Klein,Sleepwear,Calvin Klein US,these woven viscose pajama pants feature an abstract print and drawstring closure.,NULL,NULL,"[""abstract print pajama pants"",""drawstring closure"",""lightweight"",""tonal topstitching"",""seaming details"",""32"" inseam"",""model is 5'9"""",""measurements were taken using a size small"",""please note that measurements may vary by size"",""machine wash"",""100% rayon"",""imported""]","s,m,l","s,m,l",SUBLIME PRINT
pure seamless hipster,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/pure-seamless-hipster-51463546-100,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,a seamless style with contrasting print logo on the waistband and moderate rear coverage.,NULL,NULL,"[""seamless hipster panty"",""no-show fabric"",""contrast print logo on waistband"",""moderate rear coverage"",""machine wash"",""85% nylon 15% elastane"",""imported""]","s,m,l","s,m,l",WHITE
pure seamless hipster,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/pure-seamless-hipster-51463546-100,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,a seamless style with contrasting print logo on the waistband and moderate rear coverage.,NULL,NULL,"[""seamless hipster panty"",""no-show fabric"",""contrast print logo on waistband"",""moderate rear coverage"",""machine wash"",""85% nylon 15% elastane"",""imported""]","s,m,l","s,m,l",SPARROW
pure seamless hipster,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/pure-seamless-hipster-51463546-100,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,a seamless style with contrasting print logo on the waistband and moderate rear coverage.,NULL,NULL,"[""seamless hipster panty"",""no-show fabric"",""contrast print logo on waistband"",""moderate rear coverage"",""machine wash"",""85% nylon 15% elastane"",""imported""]","s,m,l","s,m,l",BARE
pure seamless hipster,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/pure-seamless-hipster-51463546-100,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,a seamless style with contrasting print logo on the waistband and moderate rear coverage.,NULL,NULL,"[""seamless hipster panty"",""no-show fabric"",""contrast print logo on waistband"",""moderate rear coverage"",""machine wash"",""85% nylon 15% elastane"",""imported""]","s,m,l","s,m",SALVIA
pure seamless hipster,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/pure-seamless-hipster-51463546-100,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,a seamless style with contrasting print logo on the waistband and moderate rear coverage.,NULL,NULL,"[""seamless hipster panty"",""no-show fabric"",""contrast print logo on waistband"",""moderate rear coverage"",""machine wash"",""85% nylon 15% elastane"",""imported""]","s,m,l","s,m,l",SALT LAKE
pure seamless hipster,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/pure-seamless-hipster-51463546-100,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,a seamless style with contrasting print logo on the waistband and moderate rear coverage.,NULL,NULL,"[""seamless hipster panty"",""no-show fabric"",""contrast print logo on waistband"",""moderate rear coverage"",""machine wash"",""85% nylon 15% elastane"",""imported""]","s,m,l","s,m,l",SENSATION
logo cotton hipster,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-panties/logo-cotton-hipster-51703610-404,Calvin Klein,Panties,Calvin Klein US,a hipster panty designed with an elasticized logo waistband and a full cotton gusset.,NULL,NULL,"[""cotton hipster panty"",""elasticized logo waistband"",""full cotton gusset"",""tonal topstitching"",""seaming details"",""machine wash"",""95% cotton 5% elastane"",""imported""]","s,m,l","s,m,l",BLACK
logo cotton hipster,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-panties/logo-cotton-hipster-51703610-404,Calvin Klein,Panties,Calvin Klein US,a hipster panty designed with an elasticized logo waistband and a full cotton gusset.,NULL,NULL,"[""cotton hipster panty"",""elasticized logo waistband"",""full cotton gusset"",""tonal topstitching"",""seaming details"",""machine wash"",""95% cotton 5% elastane"",""imported""]","s,m,l","s,m,l",WHITE
logo cotton hipster,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-panties/logo-cotton-hipster-51703610-404,Calvin Klein,Panties,Calvin Klein US,a hipster panty designed with an elasticized logo waistband and a full cotton gusset.,NULL,NULL,"[""cotton hipster panty"",""elasticized logo waistband"",""full cotton gusset"",""tonal topstitching"",""seaming details"",""machine wash"",""95% cotton 5% elastane"",""imported""]","s,m,l","s,m,l",NAVY
logo cotton hipster,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-panties/logo-cotton-hipster-51703610-404,Calvin Klein,Panties,Calvin Klein US,a hipster panty designed with an elasticized logo waistband and a full cotton gusset.,NULL,NULL,"[""cotton hipster panty"",""elasticized logo waistband"",""full cotton gusset"",""tonal topstitching"",""seaming details"",""machine wash"",""95% cotton 5% elastane"",""imported""]","s,m,l","s,m,l",EPHERMERAL
logo cotton hipster,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-panties/logo-cotton-hipster-51703610-404,Calvin Klein,Panties,Calvin Klein US,a hipster panty designed with an elasticized logo waistband and a full cotton gusset.,NULL,NULL,"[""cotton hipster panty"",""elasticized logo waistband"",""full cotton gusset"",""tonal topstitching"",""seaming details"",""machine wash"",""95% cotton 5% elastane"",""imported""]","s,m,l","s,m,l",POLYMER BLUE
logo cotton hipster,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-panties/logo-cotton-hipster-51703610-404,Calvin Klein,Panties,Calvin Klein US,a hipster panty designed with an elasticized logo waistband and a full cotton gusset.,NULL,NULL,"[""cotton hipster panty"",""elasticized logo waistband"",""full cotton gusset"",""tonal topstitching"",""seaming details"",""machine wash"",""95% cotton 5% elastane"",""imported""]","s,m,l","s,m,l",SCANDAL
cheeky hipster with lace,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/cheeky-hipster-with-lace-51563538-265,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,silky fabric with a lace trim and moderate rear coverage.,NULL,NULL,"[""cheeky hipster panty"",""lace trim"",""silky feel"",""cotton gusset"",""moderate rear coverage"",""machine wash"",""86% nylon 14% spandex"",""imported""]","s,m,l","s,m,l",BLACK
cheeky hipster with lace,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/cheeky-hipster-with-lace-51563538-265,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,silky fabric with a lace trim and moderate rear coverage.,NULL,NULL,"[""cheeky hipster panty"",""lace trim"",""silky feel"",""cotton gusset"",""moderate rear coverage"",""machine wash"",""86% nylon 14% spandex"",""imported""]","s,m,l","s,m,l",CHARCOAL
cheeky hipster with lace,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/cheeky-hipster-with-lace-51563538-265,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,silky fabric with a lace trim and moderate rear coverage.,NULL,NULL,"[""cheeky hipster panty"",""lace trim"",""silky feel"",""cotton gusset"",""moderate rear coverage"",""machine wash"",""86% nylon 14% spandex"",""imported""]","s,m,l","m,l",BARE
cheeky hipster with lace,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/cheeky-hipster-with-lace-51563538-265,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,silky fabric with a lace trim and moderate rear coverage.,NULL,NULL,"[""cheeky hipster panty"",""lace trim"",""silky feel"",""cotton gusset"",""moderate rear coverage"",""machine wash"",""86% nylon 14% spandex"",""imported""]","s,m,l","s,m",POLYMER BLUE
cheeky hipster with lace,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/cheeky-hipster-with-lace-51563538-265,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,silky fabric with a lace trim and moderate rear coverage.,NULL,NULL,"[""cheeky hipster panty"",""lace trim"",""silky feel"",""cotton gusset"",""moderate rear coverage"",""machine wash"",""86% nylon 14% spandex"",""imported""]","s,m,l",s,UNDONE WITH SCANDAL LACE
cheeky hipster with lace,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/cheeky-hipster-with-lace-51563538-265,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,silky fabric with a lace trim and moderate rear coverage.,NULL,NULL,"[""cheeky hipster panty"",""lace trim"",""silky feel"",""cotton gusset"",""moderate rear coverage"",""machine wash"",""86% nylon 14% spandex"",""imported""]","s,m,l","s,m,l",COLLAGED FLORAL WITH IVORY LACE
cheeky bikini with lace,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/cheeky-bikini-with-lace-51563537-001,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,silky fabric with a lace trim and moderate rear coverage.,NULL,NULL,"[""cheeky bikini panty"",""lace trim"",""silky feel"",""cotton gusset"",""moderate rear coverage"",""machine wash"",""86% nylon 14% spandex"",""imported""]","s,m,l","s,m,l",BLACK
cheeky bikini with lace,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/cheeky-bikini-with-lace-51563537-001,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,silky fabric with a lace trim and moderate rear coverage.,NULL,NULL,"[""cheeky bikini panty"",""lace trim"",""silky feel"",""cotton gusset"",""moderate rear coverage"",""machine wash"",""86% nylon 14% spandex"",""imported""]","s,m,l","s,m,l",CHARCOAL
cheeky bikini with lace,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/cheeky-bikini-with-lace-51563537-001,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,silky fabric with a lace trim and moderate rear coverage.,NULL,NULL,"[""cheeky bikini panty"",""lace trim"",""silky feel"",""cotton gusset"",""moderate rear coverage"",""machine wash"",""86% nylon 14% spandex"",""imported""]","s,m,l","s,m,l",NEUTRAL
cheeky bikini with lace,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/cheeky-bikini-with-lace-51563537-001,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,silky fabric with a lace trim and moderate rear coverage.,NULL,NULL,"[""cheeky bikini panty"",""lace trim"",""silky feel"",""cotton gusset"",""moderate rear coverage"",""machine wash"",""86% nylon 14% spandex"",""imported""]","s,m,l","s,m,l",POLYMER BLUE
cheeky bikini with lace,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/cheeky-bikini-with-lace-51563537-001,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,silky fabric with a lace trim and moderate rear coverage.,NULL,NULL,"[""cheeky bikini panty"",""lace trim"",""silky feel"",""cotton gusset"",""moderate rear coverage"",""machine wash"",""86% nylon 14% spandex"",""imported""]","s,m,l",m,UNDONE WITH SCANDAL LACE
cheeky bikini with lace,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/cheeky-bikini-with-lace-51563537-001,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,silky fabric with a lace trim and moderate rear coverage.,NULL,NULL,"[""cheeky bikini panty"",""lace trim"",""silky feel"",""cotton gusset"",""moderate rear coverage"",""machine wash"",""86% nylon 14% spandex"",""imported""]","s,m,l",m,CROCHET LACE
cheeky bikini with lace,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/cheeky-bikini-with-lace-51563537-001,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,silky fabric with a lace trim and moderate rear coverage.,NULL,NULL,"[""cheeky bikini panty"",""lace trim"",""silky feel"",""cotton gusset"",""moderate rear coverage"",""machine wash"",""86% nylon 14% spandex"",""imported""]","s,m,l",m,COLLAGED FLORAL WITH IVORY LACE
ck id thin waistband string bikini,$20.00 ,$20.00 ,http://www.calvinklein.us/en/womens-clothing/women-panties/ck-id-thin-waistband-string-bikini-51471754-072,Calvin Klein,Panties,Calvin Klein US,"a ck id string bikini featuring cotton stretch, a thin logo band and string detailing revisiting cotton classic styling and exploring a new shape.",NULL,NULL,"[""ck id thin waistband string bikini"",""bikini silhouette"",""thin logo band"",""full gusset"",""rear coverage"",""machine wash"",""95% cotton 5% spandex"",""imported""]","XS,s,m,l,xl","XS,s,m,l,xl",BLACK
ck id thin waistband string bikini,$20.00 ,$20.00 ,http://www.calvinklein.us/en/womens-clothing/women-panties/ck-id-thin-waistband-string-bikini-51471754-072,Calvin Klein,Panties,Calvin Klein US,"a ck id string bikini featuring cotton stretch, a thin logo band and string detailing revisiting cotton classic styling and exploring a new shape.",NULL,NULL,"[""ck id thin waistband string bikini"",""bikini silhouette"",""thin logo band"",""full gusset"",""rear coverage"",""machine wash"",""95% cotton 5% spandex"",""imported""]","XS,s,m,l,xl","XS,s,m,l,xl",WHITE
ck id thin waistband string bikini,$20.00 ,$20.00 ,http://www.calvinklein.us/en/womens-clothing/women-panties/ck-id-thin-waistband-string-bikini-51471754-072,Calvin Klein,Panties,Calvin Klein US,"a ck id string bikini featuring cotton stretch, a thin logo band and string detailing revisiting cotton classic styling and exploring a new shape.",NULL,NULL,"[""ck id thin waistband string bikini"",""bikini silhouette"",""thin logo band"",""full gusset"",""rear coverage"",""machine wash"",""95% cotton 5% spandex"",""imported""]","XS,s,m,l,xl","XS,s,m,l,xl",TRANSPINK
ck id thin waistband string bikini,$20.00 ,$9.99 ,http://www.calvinklein.us/en/womens-clothing/women-panties/ck-id-thin-waistband-string-bikini-51471754-072,Calvin Klein,Panties,Calvin Klein US,"a ck id string bikini featuring cotton stretch, a thin logo band and string detailing revisiting cotton classic styling and exploring a new shape.",NULL,NULL,"[""ck id thin waistband string bikini"",""bikini silhouette"",""thin logo band"",""full gusset"",""rear coverage"",""machine wash"",""95% cotton 5% spandex"",""imported""]","XS,s,m,l,xl","XS,xl",SIMPLE GRID PRINT
modern cotton lightly lined bralette,$44.00 ,$44.00 ,http://www.calvinklein.us/en/womens-clothing/womens-bras/modern-cotton-lightly-lined-bralette-52005418-100,Calvin Klein,Bras,Calvin Klein US,"a modern cotton lightly lined bralette featuring a wide elasticized logo band, cotton blend stretch fabric and a racerback design.",NULL,NULL,"[""cotton modal bralette"",""lightly lined + racerback"",""wide elasticized logo band"",""tagless"",""tonal topstitching"",""seaming details"",""machine wash"",""53% cotton 35% modal 12% elastane"",""imported""]","XS,s,m,l,xl","l,xl",BLACK
modern cotton lightly lined bralette,$44.00 ,$44.00 ,http://www.calvinklein.us/en/womens-clothing/womens-bras/modern-cotton-lightly-lined-bralette-52005418-100,Calvin Klein,Bras,Calvin Klein US,"a modern cotton lightly lined bralette featuring a wide elasticized logo band, cotton blend stretch fabric and a racerback design.",NULL,NULL,"[""cotton modal bralette"",""lightly lined + racerback"",""wide elasticized logo band"",""tagless"",""tonal topstitching"",""seaming details"",""machine wash"",""53% cotton 35% modal 12% elastane"",""imported""]","XS,s,m,l,xl","XS,l,xl",GREY
modern cotton lightly lined bralette,$44.00 ,$44.00 ,http://www.calvinklein.us/en/womens-clothing/womens-bras/modern-cotton-lightly-lined-bralette-52005418-100,Calvin Klein,Bras,Calvin Klein US,"a modern cotton lightly lined bralette featuring a wide elasticized logo band, cotton blend stretch fabric and a racerback design.",NULL,NULL,"[""cotton modal bralette"",""lightly lined + racerback"",""wide elasticized logo band"",""tagless"",""tonal topstitching"",""seaming details"",""machine wash"",""53% cotton 35% modal 12% elastane"",""imported""]","XS,s,m,l,xl","XS,s,m,l,xl",WHITE
modern cotton bralette,$28.00 ,$28.00 ,http://www.calvinklein.us/en/womens-clothing/womens-sports-bras/modern-cotton-bralette-52003785,Calvin Klein,Bralettes,Calvin Klein US,"a modern cotton bralette featuring a wide elasticized logo band, soft stretch fabric and racerback straps.",NULL,NULL,"[""cotton modal bralette"",""wide elasticized logo band"",""racerback straps"",""tagless"",""tonal topstitching"",""seaming details"",""machine wash"",""53% cotton 35% modal 12% elastane"",""imported""]","XS,s,m,l,xl","XS,s,m,l,xl",BLACK
modern cotton bralette,$28.00 ,$28.00 ,http://www.calvinklein.us/en/womens-clothing/womens-sports-bras/modern-cotton-bralette-52003785,Calvin Klein,Bralettes,Calvin Klein US,"a modern cotton bralette featuring a wide elasticized logo band, soft stretch fabric and racerback straps.",NULL,NULL,"[""cotton modal bralette"",""wide elasticized logo band"",""racerback straps"",""tagless"",""tonal topstitching"",""seaming details"",""machine wash"",""53% cotton 35% modal 12% elastane"",""imported""]","XS,s,m,l,xl","XS,s,m,l",GREY
modern cotton bralette,$28.00 ,$28.00 ,http://www.calvinklein.us/en/womens-clothing/womens-sports-bras/modern-cotton-bralette-52003785,Calvin Klein,Bralettes,Calvin Klein US,"a modern cotton bralette featuring a wide elasticized logo band, soft stretch fabric and racerback straps.",NULL,NULL,"[""cotton modal bralette"",""wide elasticized logo band"",""racerback straps"",""tagless"",""tonal topstitching"",""seaming details"",""machine wash"",""53% cotton 35% modal 12% elastane"",""imported""]","XS,s,m,l,xl","XS,s,m,l,xl",WHITE
modern cotton bralette,$28.00 ,$28.00 ,http://www.calvinklein.us/en/womens-clothing/womens-sports-bras/modern-cotton-bralette-52003785,Calvin Klein,Bralettes,Calvin Klein US,"a modern cotton bralette featuring a wide elasticized logo band, soft stretch fabric and racerback straps.",NULL,NULL,"[""cotton modal bralette"",""wide elasticized logo band"",""racerback straps"",""tagless"",""tonal topstitching"",""seaming details"",""machine wash"",""53% cotton 35% modal 12% elastane"",""imported""]","XS,s,m,l,xl","XS,s,m,l",BRONZE
modern cotton bralette,$28.00 ,$28.00 ,http://www.calvinklein.us/en/womens-clothing/womens-sports-bras/modern-cotton-bralette-52003785,Calvin Klein,Bralettes,Calvin Klein US,"a modern cotton bralette featuring a wide elasticized logo band, soft stretch fabric and racerback straps.",NULL,NULL,"[""cotton modal bralette"",""wide elasticized logo band"",""racerback straps"",""tagless"",""tonal topstitching"",""seaming details"",""machine wash"",""53% cotton 35% modal 12% elastane"",""imported""]","XS,s,m,l,xl","s,m",BARE
logo micro bikini,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/logo-micro-bikini-51703622,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,"a bikini designed with microfiber stretch fabric, a logo waistband and minimal rear coverage with a silky, soft feel.",NULL,NULL,"[""bikini panty"",""microfiber stretch fabric"",""logo waistband"",""silky feel"",""full gusset"",""full rear coverage"",""seaming details"",""machine wash"",""83% nylon 17% elastane"",""imported""]","s,m,l","s,m,l",BLACK
logo micro bikini,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/logo-micro-bikini-51703622,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,"a bikini designed with microfiber stretch fabric, a logo waistband and minimal rear coverage with a silky, soft feel.",NULL,NULL,"[""bikini panty"",""microfiber stretch fabric"",""logo waistband"",""silky feel"",""full gusset"",""full rear coverage"",""seaming details"",""machine wash"",""83% nylon 17% elastane"",""imported""]","s,m,l","s,m,l",WATERSTONE
logo micro bikini,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/logo-micro-bikini-51703622,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,"a bikini designed with microfiber stretch fabric, a logo waistband and minimal rear coverage with a silky, soft feel.",NULL,NULL,"[""bikini panty"",""microfiber stretch fabric"",""logo waistband"",""silky feel"",""full gusset"",""full rear coverage"",""seaming details"",""machine wash"",""83% nylon 17% elastane"",""imported""]","s,m,l","s,m,l",WHITE
logo micro bikini,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/logo-micro-bikini-51703622,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,"a bikini designed with microfiber stretch fabric, a logo waistband and minimal rear coverage with a silky, soft feel.",NULL,NULL,"[""bikini panty"",""microfiber stretch fabric"",""logo waistband"",""silky feel"",""full gusset"",""full rear coverage"",""seaming details"",""machine wash"",""83% nylon 17% elastane"",""imported""]","s,m,l","s,m,l",PERPETUA
logo micro bikini,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/logo-micro-bikini-51703622,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,"a bikini designed with microfiber stretch fabric, a logo waistband and minimal rear coverage with a silky, soft feel.",NULL,NULL,"[""bikini panty"",""microfiber stretch fabric"",""logo waistband"",""silky feel"",""full gusset"",""full rear coverage"",""seaming details"",""machine wash"",""83% nylon 17% elastane"",""imported""]","s,m,l","s,m,l",BLUE ECHO
logo micro bikini,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/logo-micro-bikini-51703622,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,"a bikini designed with microfiber stretch fabric, a logo waistband and minimal rear coverage with a silky, soft feel.",NULL,NULL,"[""bikini panty"",""microfiber stretch fabric"",""logo waistband"",""silky feel"",""full gusset"",""full rear coverage"",""seaming details"",""machine wash"",""83% nylon 17% elastane"",""imported""]","s,m,l","s,m,l",SALVIA
logo micro bikini,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/logo-micro-bikini-51703622,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,"a bikini designed with microfiber stretch fabric, a logo waistband and minimal rear coverage with a silky, soft feel.",NULL,NULL,"[""bikini panty"",""microfiber stretch fabric"",""logo waistband"",""silky feel"",""full gusset"",""full rear coverage"",""seaming details"",""machine wash"",""83% nylon 17% elastane"",""imported""]","s,m,l","s,m,l",FATHOM
logo micro bikini,$13.00 ,$13.00 ,http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/logo-micro-bikini-51703622,Calvin Klein,3 FOR 33 PANTY ESSENTIALS,Calvin Klein US,"a bikini designed with microfiber stretch fabric, a logo waistband and minimal rear coverage with a silky, soft feel.",NULL,NULL,"[""bikini panty"",""microfiber stretch fabric"",""logo waistband"",""silky feel"",""full gusset"",""full rear coverage"",""seaming details"",""machine wash"",""83% nylon 17% elastane"",""imported""]","s,m,l","s,m,l",DESRERT SUNSET
bare lace allover bralette,$24.00 ,$24.00 ,http://www.calvinklein.us/en/womens-clothing/womens-sports-bras/bare-lace-allover-bralette-52264043-401,Calvin Klein,Bralettes,Calvin Klein US,"a bare lace bralette designed with nylon fabric, a v-neckline with adjustable straps, an allover floral lace galloon and finished with scallop lace trim.",NULL,NULL,"[""bare lace allover bralette"",""nylon fabric + floral lace galloon"",""v-neckline + adjustable straps"",""floral lace band + logo detailing"",""scallop lace trim"",""machine wash"",""100% nylon"",""imported""]","XS,s,m,l,xl","XS,s,m,l,xl",BLACK
bare lace allover bralette,$24.00 ,$24.00 ,http://www.calvinklein.us/en/womens-clothing/womens-sports-bras/bare-lace-allover-bralette-52264043-401,Calvin Klein,Bralettes,Calvin Klein US,"a bare lace bralette designed with nylon fabric, a v-neckline with adjustable straps, an allover floral lace galloon and finished with scallop lace trim.",NULL,NULL,"[""bare lace allover bralette"",""nylon fabric + floral lace galloon"",""v-neckline + adjustable straps"",""floral lace band + logo detailing"",""scallop lace trim"",""machine wash"",""100% nylon"",""imported""]","XS,s,m,l,xl","XS,s",CREAM
bare lace allover bralette,$24.00 ,$24.00 ,http://www.calvinklein.us/en/womens-clothing/womens-sports-bras/bare-lace-allover-bralette-52264043-401,Calvin Klein,Bralettes,Calvin Klein US,"a bare lace bralette designed with nylon fabric, a v-neckline with adjustable straps, an allover floral lace galloon and finished with scallop lace trim.",NULL,NULL,"[""bare lace allover bralette"",""nylon fabric + floral lace galloon"",""v-neckline + adjustable straps"",""floral lace band + logo detailing"",""scallop lace trim"",""machine wash"",""100% nylon"",""imported""]","XS,s,m,l,xl","XS,s,m,l,xl",BLUE
